Year Month Day Hour Week Region psychological_type Perpetrator Victim Bystander Complex_psychology Access_entertainment_facilities Smoking Drinking Drug Run_away Gambling Crime Pregnant Sexual_violence Sex Absence_without_leave Student_violence
2014.00	8.00	5.00	7.00	2.00	.00	4.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	5.00	7.00	2.00	.00	4.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	5.00	7.00	2.00	.00	4.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	5.00	6.00	2.00	6.00	2.00	.00	1.00	.00	.00	1.00	.00	1.00	.00	1.00	.00	1.00	.00	.00	1.00	.00	.00
2014.00	8.00	5.00	5.00	2.00	16.00	2.00	.00	1.00	.00	.00	1.00	.00	1.00	.00	1.00	.00	1.00	.00	.00	1.00	.00	.00
2014.00	8.00	5.00	.00	2.00	6.00	2.00	.00	1.00	.00	.00	1.00	.00	1.00	.00	1.00	.00	1.00	.00	.00	1.00	.00	.00
2014.00	8.00	4.00	23.00	1.00	.00	1.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	4.00	22.00	1.00	.00	1.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	1.00	.00	.00	.00	.00
2014.00	8.00	4.00	19.00	1.00	6.00	2.00	.00	1.00	.00	.00	1.00	.00	1.00	.00	1.00	.00	1.00	.00	.00	1.00	.00	.00
2014.00	8.00	4.00	17.00	1.00	8.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	4.00	17.00	1.00	.00	4.00	.00	.00	.00	1.00	.00	1.00	1.00	1.00	.00	.00	.00	.00	1.00	.00	.00	.00
2014.00	8.00	4.00	15.00	1.00	.00	1.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	4.00	15.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	4.00	14.00	1.00	1.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	1.00	.00	.00
2014.00	8.00	4.00	14.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	4.00	14.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	4.00	14.00	1.00	16.00	2.00	.00	1.00	.00	.00	1.00	.00	1.00	.00	.00	.00	1.00	.00	.00	1.00	.00	.00
2014.00	8.00	4.00	14.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	4.00	12.00	1.00	16.00	3.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	4.00	11.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	4.00	11.00	1.00	1.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00
2014.00	8.00	4.00	10.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	1.00	.00	.00	1.00	.00	.00
2014.00	8.00	4.00	10.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00
2014.00	8.00	4.00	9.00	1.00	1.00	4.00	.00	.00	.00	1.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
2014.00	8.00	4.00	8.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
2014.00	8.00	4.00	7.00	1.00	14.00	1.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00
2014.00	8.00	4.00	4.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	1.00	.00	.00
2014.00	8.00	3.00	23.00	7.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	3.00	17.00	7.00	16.00	4.00	.00	.00	.00	1.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	8.00	3.00	17.00	7.00	3.00	3.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00
2014.00	8.00	3.00	14.00	7.00	9.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	3.00	12.00	7.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	1.00	.00	.00	.00	.00
2014.00	8.00	3.00	2.00	7.00	.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	.00	.00	.00	1.00	.00	.00	.00	1.00	.00
2014.00	8.00	2.00	22.00	6.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	2.00	15.00	6.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	1.00	.00	.00	.00
2014.00	8.00	2.00	10.00	6.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	2.00	9.00	6.00	.00	4.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	2.00	4.00	6.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	1.00	21.00	5.00	8.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	1.00	.00	.00	.00	.00
2014.00	8.00	1.00	16.00	5.00	10.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	1.00	9.00	5.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	1.00	6.00	5.00	8.00	3.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	1.00	1.00	5.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	8.00	1.00	.00	5.00	16.00	2.00	.00	1.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	31.00	23.00	4.00	16.00	4.00	.00	.00	.00	1.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	31.00	21.00	4.00	.00	1.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	31.00	21.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	31.00	21.00	4.00	.00	1.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	31.00	20.00	4.00	14.00	3.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	1.00	.00	.00
2014.00	7.00	31.00	20.00	4.00	.00	1.00	1.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	31.00	19.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00
2014.00	7.00	31.00	18.00	4.00	.00	4.00	.00	.00	.00	1.00	.00	.00	1.00	.00	.00	.00	1.00	1.00	.00	1.00	.00	.00
2014.00	7.00	31.00	18.00	4.00	16.00	1.00	1.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	31.00	17.00	4.00	14.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	31.00	17.00	4.00	14.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	31.00	11.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	31.00	7.00	4.00	.00	3.00	.00	.00	1.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	31.00	7.00	4.00	.00	4.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	31.00	6.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	31.00	3.00	4.00	14.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	31.00	2.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	30.00	22.00	3.00	8.00	3.00	.00	.00	1.00	.00	.00	1.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00
2014.00	7.00	30.00	19.00	3.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	1.00	.00	.00	.00
2014.00	7.00	30.00	17.00	3.00	4.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	1.00	.00	.00	.00
2014.00	7.00	30.00	16.00	3.00	16.00	2.00	.00	1.00	.00	.00	.00	1.00	1.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	30.00	14.00	3.00	12.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	30.00	14.00	3.00	12.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	1.00	.00	.00	.00
2014.00	7.00	30.00	13.00	3.00	8.00	4.00	.00	.00	.00	1.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00
2014.00	7.00	30.00	10.00	3.00	8.00	3.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00
2014.00	7.00	30.00	9.00	3.00	10.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	.00	1.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	30.00	7.00	3.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	30.00	5.00	3.00	.00	1.00	1.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	30.00	4.00	3.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	1.00	.00	.00	.00
2014.00	7.00	29.00	8.00	2.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	1.00
2014.00	7.00	29.00	7.00	2.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	28.00	21.00	1.00	.00	1.00	1.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	28.00	20.00	1.00	2.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	28.00	20.00	1.00	8.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	28.00	20.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	28.00	14.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	28.00	8.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	1.00	.00	.00	1.00	.00	1.00	.00	.00	.00
2014.00	7.00	28.00	8.00	1.00	.00	1.00	1.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	28.00	8.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	28.00	6.00	1.00	16.00	2.00	.00	1.00	.00	.00	.00	1.00	1.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	28.00	.00	1.00	16.00	3.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	27.00	23.00	7.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	1.00	.00	.00	.00
2014.00	7.00	27.00	22.00	7.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	1.00	.00	1.00	.00
2014.00	7.00	27.00	20.00	7.00	14.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	1.00	.00	.00	.00
2014.00	7.00	27.00	17.00	7.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	27.00	16.00	7.00	3.00	1.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	1.00	.00	.00
2014.00	7.00	27.00	15.00	7.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	27.00	12.00	7.00	16.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00
2014.00	7.00	27.00	10.00	7.00	.00	4.00	.00	.00	.00	1.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	27.00	2.00	7.00	.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	26.00	23.00	6.00	8.00	1.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00
2014.00	7.00	26.00	21.00	6.00	.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	.00	.00	.00	1.00	.00	.00	.00	1.00	.00
2014.00	7.00	27.00	6.00	7.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	26.00	16.00	6.00	.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	.00	.00	1.00	.00	.00	1.00	.00	.00	.00
2014.00	7.00	26.00	16.00	6.00	16.00	2.00	.00	1.00	.00	.00	.00	1.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	26.00	16.00	6.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	26.00	15.00	6.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00
2014.00	7.00	26.00	14.00	6.00	.00	1.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	26.00	4.00	6.00	.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	26.00	2.00	6.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	26.00	1.00	6.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	25.00	23.00	5.00	.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	.00	.00	1.00	.00	.00	1.00	.00	.00	.00
2014.00	7.00	25.00	23.00	5.00	16.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	25.00	16.00	5.00	3.00	4.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	1.00	.00	.00	.00
2014.00	7.00	25.00	15.00	5.00	.00	2.00	.00	1.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	25.00	11.00	5.00	6.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	25.00	11.00	5.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	25.00	10.00	5.00	15.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	25.00	3.00	5.00	8.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	25.00	.00	5.00	16.00	3.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00
2014.00	7.00	24.00	23.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	22.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00
2014.00	7.00	24.00	21.00	4.00	1.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	1.00	.00	.00	.00
2014.00	7.00	24.00	20.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	19.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	19.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	.00	1.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	19.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	18.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	18.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	18.00	4.00	.00	3.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00
2014.00	7.00	24.00	18.00	4.00	10.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	18.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	18.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	17.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	17.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	17.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	16.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	16.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	16.00	4.00	16.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	1.00	.00
2014.00	7.00	24.00	16.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	16.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	16.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	13.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00
2014.00	7.00	24.00	11.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	10.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00
2014.00	7.00	24.00	8.00	4.00	16.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	8.00	4.00	16.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	6.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	24.00	1.00	4.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	23.00	23.00	3.00	11.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	23.00	17.00	3.00	10.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	23.00	15.00	3.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	23.00	12.00	3.00	3.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	1.00	.00
2014.00	7.00	23.00	12.00	3.00	.00	3.00	.00	.00	1.00	.00	.00	1.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	23.00	5.00	3.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	23.00	.00	3.00	16.00	1.00	1.00	.00	.00	.00	.00	1.00	.00	.00	1.00	.00	.00	.00	.00	1.00	.00	.00
2014.00	7.00	22.00	23.00	2.00	.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	22.00	22.00	2.00	16.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	22.00	22.00	2.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	22.00	22.00	2.00	7.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	22.00	21.00	2.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	22.00	21.00	2.00	9.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	22.00	18.00	2.00	.00	2.00	.00	1.00	.00	.00	.00	1.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	22.00	17.00	2.00	9.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	22.00	15.00	2.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	22.00	14.00	2.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	22.00	11.00	2.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	22.00	9.00	2.00	.00	2.00	.00	1.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	22.00	9.00	2.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00
2014.00	7.00	22.00	5.00	2.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	22.00	4.00	2.00	.00	2.00	.00	1.00	.00	.00	.00	1.00	1.00	.00	.00	.00	1.00	.00	1.00	.00	.00	.00
2014.00	7.00	22.00	1.00	2.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	21.00	22.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	21.00	18.00	1.00	14.00	4.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	21.00	17.00	1.00	.00	1.00	1.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
2014.00	7.00	21.00	13.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	21.00	12.00	1.00	16.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	1.00	.00	.00
2014.00	7.00	21.00	11.00	1.00	9.00	2.00	.00	1.00	.00	.00	1.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	21.00	8.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	1.00	.00
2014.00	7.00	21.00	8.00	1.00	.00	2.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	21.00	2.00	1.00	16.00	3.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
2014.00	7.00	21.00	2.00	1.00	16.00	3.00	.00	.00	1.00	.00	.00	.00	.00	.00	.00	.00	1.00	.00	.00	.00	.00	.00
